#Constrained by relation between 12+log(O/H) and log(U)
12+log(O/H)     	 log(C/O)        	 log(U)          	 Lya_1216        	 NV_1239         	 CIV_1549        	 HeII_1640       	 OIII_1665       	 CIII_1909       	 NeIII_3869      	 OIII_4363       	 OIII_5007      
6.9000000 	 -0.2750000 	 -2.0000000 	 3.9553000 	 0.0742000 	 0.7595000 	 2.7517000 	 0.0744000 	 0.3372000 	 0.0228000 	 0.0188000 	 0.4498000
6.9000000 	 -0.2750000 	 -1.7500000 	 3.3011000 	 0.1210000 	 0.7511000 	 2.9516000 	 0.0581000 	 0.2407000 	 0.0161000 	 0.0141000 	 0.3239000
6.9000000 	 -0.2750000 	 -1.5000000 	 2.8829000 	 0.1446000 	 0.5983000 	 3.0885000 	 0.0377000 	 0.1479000 	 0.0105000 	 0.0091000 	 0.2067000
6.9000000 	 -0.2750000 	 -1.2500000 	 2.4108000 	 0.1363000 	 0.4107000 	 3.1206000 	 0.0216000 	 0.0846000 	 0.0065000 	 0.0053000 	 0.1208000
6.9000000 	 -0.2750000 	 -1.0000000 	 2.3426000 	 0.1088000 	 0.2580000 	 3.0181000 	 0.0121000 	 0.0480000 	 0.0040000 	 0.0029000 	 0.0673000
6.9000000 	 -0.2750000 	 -0.7500000 	 1.4612000 	 0.1066000 	 0.1873000 	 2.7702000 	 0.0345000 	 0.0380000 	 0.0026000 	 0.0057000 	 0.0742000
6.9000000 	 -0.2750000 	 -0.5000000 	 1.1426000 	 0.0853000 	 0.1276000 	 2.6592000 	 0.0319000 	 0.0310000 	 0.0025000 	 0.0051000 	 0.0618000
6.9000000 	 -0.1500000 	 -4.0000000 	 38.6951000 	 0.0000000 	 0.0000000 	 0.9063000 	 0.0000000 	 0.0253000 	 0.0162000 	 0.0000000 	 0.0261000
6.9000000 	 -0.1500000 	 -3.7500000 	 39.0644000 	 0.0000000 	 0.0000000 	 1.3144000 	 0.0014000 	 0.0482000 	 0.0208000 	 0.0010000 	 0.0735000
6.9000000 	 -0.1500000 	 -3.5000000 	 34.4856000 	 0.0000000 	 0.0038000 	 1.7025000 	 0.0069000 	 0.0916000 	 0.0264000 	 0.0033000 	 0.1952000
6.9000000 	 -0.1500000 	 -3.2500000 	 24.4142000 	 0.0000000 	 0.0188000 	 1.9885000 	 0.0185000 	 0.1643000 	 0.0324000 	 0.0078000 	 0.3755000
6.9000000 	 -0.1500000 	 -3.0000000 	 15.1175000 	 0.0000000 	 0.0713000 	 2.1325000 	 0.0350000 	 0.2664000 	 0.0371000 	 0.0129000 	 0.5197000
6.9000000 	 -0.1500000 	 -2.7500000 	 10.1083000 	 0.0032000 	 0.2094000 	 2.2455000 	 0.0534000 	 0.3875000 	 0.0384000 	 0.0175000 	 0.5978000
6.9000000 	 -0.1500000 	 -2.5000000 	 6.8503000 	 0.0140000 	 0.4665000 	 2.3796000 	 0.0696000 	 0.4891000 	 0.0354000 	 0.0205000 	 0.6062000
6.9000000 	 -0.1500000 	 -2.2500000 	 4.7954000 	 0.0429000 	 0.7825000 	 2.5548000 	 0.0783000 	 0.5186000 	 0.0297000 	 0.0211000 	 0.5529000
6.9000000 	 -0.1500000 	 -2.0000000 	 3.8871000 	 0.0968000 	 0.9988000 	 2.7622000 	 0.0742000 	 0.4514000 	 0.0229000 	 0.0187000 	 0.4503000
6.9000000 	 -0.1500000 	 -1.7500000 	 3.1942000 	 0.1583000 	 0.9869000 	 2.9613000 	 0.0579000 	 0.3235000 	 0.0161000 	 0.0141000 	 0.3242000
6.9000000 	 -0.1500000 	 -1.5000000 	 2.7911000 	 0.1896000 	 0.7867000 	 3.0962000 	 0.0376000 	 0.1995000 	 0.0105000 	 0.0091000 	 0.2069000
6.9000000 	 -0.1500000 	 -1.2500000 	 2.5898000 	 0.1790000 	 0.5417000 	 3.1242000 	 0.0216000 	 0.1142000 	 0.0065000 	 0.0052000 	 0.1209000
6.9000000 	 -0.1500000 	 -1.0000000 	 2.3046000 	 0.1435000 	 0.3402000 	 3.0224000 	 0.0121000 	 0.0648000 	 0.0040000 	 0.0029000 	 0.0673000
6.9000000 	 -0.1500000 	 -0.7500000 	 1.2932000 	 0.1423000 	 0.2496000 	 2.7695000 	 0.0342000 	 0.0510000 	 0.0026000 	 0.0056000 	 0.0739000
6.9000000 	 -0.1500000 	 -0.5000000 	 1.0082000 	 0.1138000 	 0.1692000 	 2.6625000 	 0.0316000 	 0.0412000 	 0.0025000 	 0.0050000 	 0.0614000
6.9000000 	 -0.0250000 	 -4.0000000 	 38.6745000 	 0.0000000 	 0.0000000 	 0.9068000 	 0.0000000 	 0.0337000 	 0.0162000 	 0.0000000 	 0.0261000
6.9000000 	 -0.0250000 	 -3.7500000 	 39.0206000 	 0.0000000 	 0.0000000 	 1.3146000 	 0.0014000 	 0.0642000 	 0.0208000 	 0.0010000 	 0.0735000
6.9000000 	 -0.0250000 	 -3.5000000 	 34.5223000 	 0.0000000 	 0.0050000 	 1.6999000 	 0.0068000 	 0.1217000 	 0.0264000 	 0.0033000 	 0.1945000
6.9000000 	 -0.0250000 	 -3.2500000 	 24.4336000 	 0.0000000 	 0.0247000 	 1.9899000 	 0.0185000 	 0.2188000 	 0.0324000 	 0.0078000 	 0.3754000
6.9000000 	 -0.0250000 	 -3.0000000 	 15.0897000 	 0.0000000 	 0.0936000 	 2.1343000 	 0.0349000 	 0.3544000 	 0.0371000 	 0.0129000 	 0.5195000
6.9000000 	 -0.0250000 	 -2.7500000 	 10.2023000 	 0.0043000 	 0.2747000 	 2.2450000 	 0.0531000 	 0.5139000 	 0.0383000 	 0.0174000 	 0.5963000
6.9000000 	 -0.0250000 	 -2.5000000 	 6.9964000 	 0.0181000 	 0.6103000 	 2.3787000 	 0.0691000 	 0.6482000 	 0.0354000 	 0.0204000 	 0.6045000
6.9000000 	 -0.0250000 	 -2.2500000 	 4.7733000 	 0.0555000 	 1.0229000 	 2.5621000 	 0.0778000 	 0.6903000 	 0.0297000 	 0.0210000 	 0.5530000
6.9000000 	 -0.0250000 	 -2.0000000 	 3.9848000 	 0.1256000 	 1.2994000 	 2.7691000 	 0.0736000 	 0.6022000 	 0.0229000 	 0.0186000 	 0.4500000
6.9000000 	 -0.0250000 	 -1.7500000 	 3.3635000 	 0.2068000 	 1.2843000 	 2.9712000 	 0.0576000 	 0.4338000 	 0.0161000 	 0.0141000 	 0.3244000
6.9000000 	 -0.0250000 	 -1.5000000 	 2.7559000 	 0.2488000 	 1.0259000 	 3.1066000 	 0.0374000 	 0.2688000 	 0.0105000 	 0.0091000 	 0.2071000
6.9000000 	 -0.0250000 	 -1.2500000 	 2.4657000 	 0.2352000 	 0.7079000 	 3.1305000 	 0.0215000 	 0.1543000 	 0.0065000 	 0.0052000 	 0.1209000
6.9000000 	 -0.0250000 	 -1.0000000 	 2.3392000 	 0.1889000 	 0.4486000 	 3.0248000 	 0.0120000 	 0.0876000 	 0.0040000 	 0.0029000 	 0.0674000
6.9000000 	 -0.0250000 	 -0.7500000 	 1.3632000 	 0.1887000 	 0.3304000 	 2.7740000 	 0.0331000 	 0.0679000 	 0.0026000 	 0.0055000 	 0.0725000
6.9000000 	 -0.0250000 	 -0.5000000 	 1.1448000 	 0.1528000 	 0.2251000 	 2.6577000 	 0.0319000 	 0.0555000 	 0.0025000 	 0.0050000 	 0.0617000
6.9000000 	 0.1000000 	 -4.0000000 	 38.4062000 	 0.0000000 	 0.0000000 	 0.9009000 	 0.0000000 	 0.0445000 	 0.0161000 	 0.0000000 	 0.0258000
6.9000000 	 0.1000000 	 -3.7500000 	 38.9723000 	 0.0000000 	 0.0000000 	 1.3144000 	 0.0014000 	 0.0853000 	 0.0208000 	 0.0010000 	 0.0733000
6.9000000 	 0.1000000 	 -3.5000000 	 34.7014000 	 0.0000000 	 0.0065000 	 1.6909000 	 0.0067000 	 0.1606000 	 0.0262000 	 0.0033000 	 0.1922000
6.9000000 	 0.1000000 	 -3.2500000 	 24.3967000 	 0.0000000 	 0.0325000 	 1.9913000 	 0.0185000 	 0.2910000 	 0.0324000 	 0.0078000 	 0.3752000
6.9000000 	 0.1000000 	 -3.0000000 	 15.0822000 	 0.0000000 	 0.1227000 	 2.1357000 	 0.0347000 	 0.4712000 	 0.0370000 	 0.0128000 	 0.5190000
6.9000000 	 0.1000000 	 -2.7500000 	 10.1750000 	 0.0056000 	 0.3607000 	 2.2491000 	 0.0529000 	 0.6825000 	 0.0383000 	 0.0174000 	 0.5961000
6.9000000 	 0.1000000 	 -2.5000000 	 6.8898000 	 0.0234000 	 0.7985000 	 2.3895000 	 0.0688000 	 0.8611000 	 0.0354000 	 0.0204000 	 0.6052000
6.9000000 	 0.1000000 	 -2.2500000 	 4.8373000 	 0.0716000 	 1.3288000 	 2.5700000 	 0.0771000 	 0.9160000 	 0.0297000 	 0.0209000 	 0.5526000
6.9000000 	 0.1000000 	 -2.0000000 	 3.8198000 	 0.1635000 	 1.6826000 	 2.7874000 	 0.0733000 	 0.8042000 	 0.0229000 	 0.0186000 	 0.4513000
6.9000000 	 0.1000000 	 -1.7500000 	 3.3815000 	 0.2692000 	 1.6511000 	 2.9813000 	 0.0571000 	 0.5796000 	 0.0162000 	 0.0140000 	 0.3242000
6.9000000 	 0.1000000 	 -1.5000000 	 2.9005000 	 0.3254000 	 1.3218000 	 3.1163000 	 0.0373000 	 0.3609000 	 0.0105000 	 0.0090000 	 0.2072000
6.9000000 	 0.1000000 	 -1.2500000 	 2.6153000 	 0.3083000 	 0.9161000 	 3.1387000 	 0.0215000 	 0.2080000 	 0.0065000 	 0.0052000 	 0.1210000
6.9000000 	 0.1000000 	 -1.0000000 	 2.3708000 	 0.2484000 	 0.5854000 	 3.0295000 	 0.0119000 	 0.1185000 	 0.0040000 	 0.0029000 	 0.0675000
6.9000000 	 0.1000000 	 -0.7500000 	 1.3838000 	 0.2518000 	 0.4402000 	 2.7714000 	 0.0329000 	 0.0917000 	 0.0026000 	 0.0054000 	 0.0720000
6.9000000 	 0.1000000 	 -0.5000000 	 1.1033000 	 0.2043000 	 0.2976000 	 2.6626000 	 0.0314000 	 0.0733000 	 0.0025000 	 0.0050000 	 0.0610000
6.9000000 	 0.2250000 	 -4.0000000 	 38.3359000 	 0.0000000 	 0.0000000 	 0.9010000 	 0.0000000 	 0.0591000 	 0.0161000 	 0.0000000 	 0.0258000
6.9000000 	 0.2250000 	 -3.7500000 	 38.8859000 	 0.0000000 	 0.0010000 	 1.3149000 	 0.0014000 	 0.1135000 	 0.0208000 	 0.0010000 	 0.0733000
6.9000000 	 0.2250000 	 -3.5000000 	 34.4140000 	 0.0000000 	 0.0087000 	 1.7010000 	 0.0068000 	 0.2151000 	 0.0263000 	 0.0033000 	 0.1940000
6.9000000 	 0.2250000 	 -3.2500000 	 24.3508000 	 0.0000000 	 0.0425000 	 1.9909000 	 0.0184000 	 0.3864000 	 0.0323000 	 0.0077000 	 0.3743000
6.9000000 	 0.2250000 	 -3.0000000 	 14.7705000 	 0.0000000 	 0.1617000 	 2.1467000 	 0.0347000 	 0.6284000 	 0.0370000 	 0.0129000 	 0.5211000
6.9000000 	 0.2250000 	 -2.7500000 	 10.1818000 	 0.0073000 	 0.4722000 	 2.2534000 	 0.0525000 	 0.9047000 	 0.0382000 	 0.0173000 	 0.5953000
6.9000000 	 0.2250000 	 -2.5000000 	 7.0489000 	 0.0301000 	 1.0356000 	 2.3913000 	 0.0680000 	 1.1390000 	 0.0353000 	 0.0202000 	 0.6033000
6.9000000 	 0.2250000 	 -2.2500000 	 4.9927000 	 0.0921000 	 1.7078000 	 2.5809000 	 0.0763000 	 1.2136000 	 0.0298000 	 0.0208000 	 0.5522000
6.9000000 	 0.2250000 	 -2.0000000 	 3.8895000 	 0.2114000 	 2.1443000 	 2.8041000 	 0.0726000 	 1.0688000 	 0.0230000 	 0.0185000 	 0.4515000
6.9000000 	 0.2250000 	 -1.7500000 	 3.2549000 	 0.3502000 	 2.1002000 	 3.0025000 	 0.0567000 	 0.7741000 	 0.0162000 	 0.0140000 	 0.3249000
6.9000000 	 0.2250000 	 -1.5000000 	 2.7987000 	 0.4243000 	 1.6817000 	 3.1324000 	 0.0370000 	 0.4836000 	 0.0106000 	 0.0090000 	 0.2074000
6.9000000 	 0.2250000 	 -1.2500000 	 2.4152000 	 0.4031000 	 1.1720000 	 3.1499000 	 0.0213000 	 0.2799000 	 0.0066000 	 0.0052000 	 0.1212000
6.9000000 	 0.2250000 	 -1.0000000 	 2.3583000 	 0.3258000 	 0.7561000 	 3.0357000 	 0.0119000 	 0.1598000 	 0.0041000 	 0.0029000 	 0.0676000
6.9000000 	 0.2250000 	 -0.7500000 	 1.3051000 	 0.3327000 	 0.5833000 	 2.7788000 	 0.0314000 	 0.1217000 	 0.0025000 	 0.0052000 	 0.0699000
6.9000000 	 0.2250000 	 -0.5000000 	 1.0935000 	 0.2738000 	 0.3944000 	 2.6635000 	 0.0311000 	 0.0977000 	 0.0024000 	 0.0049000 	 0.0607000
6.9000000 	 0.3500000 	 -4.0000000 	 38.2450000 	 0.0000000 	 0.0000000 	 0.9013000 	 0.0000000 	 0.0786000 	 0.0160000 	 0.0000000 	 0.0257000
6.9000000 	 0.3500000 	 -3.7500000 	 38.8446000 	 0.0000000 	 0.0014000 	 1.3139000 	 0.0014000 	 0.1503000 	 0.0207000 	 0.0010000 	 0.0729000
6.9000000 	 0.3500000 	 -3.5000000 	 34.5556000 	 0.0000000 	 0.0114000 	 1.6900000 	 0.0067000 	 0.2841000 	 0.0262000 	 0.0033000 	 0.1921000
6.9000000 	 0.3500000 	 -3.2500000 	 24.3132000 	 0.0000000 	 0.0557000 	 1.9927000 	 0.0182000 	 0.5134000 	 0.0323000 	 0.0077000 	 0.3739000
6.9000000 	 0.3500000 	 -3.0000000 	 14.7570000 	 0.0011000 	 0.2117000 	 2.1491000 	 0.0345000 	 0.8330000 	 0.0370000 	 0.0128000 	 0.5201000
6.9000000 	 0.3500000 	 -2.7500000 	 10.1881000 	 0.0094000 	 0.6157000 	 2.2593000 	 0.0520000 	 1.1969000 	 0.0381000 	 0.0172000 	 0.5945000
6.9000000 	 0.3500000 	 -2.5000000 	 6.9105000 	 0.0385000 	 1.3409000 	 2.4076000 	 0.0674000 	 1.5072000 	 0.0353000 	 0.0201000 	 0.6041000
6.9000000 	 0.3500000 	 -2.2500000 	 5.3095000 	 0.1178000 	 2.1667000 	 2.5945000 	 0.0753000 	 1.6001000 	 0.0298000 	 0.0206000 	 0.5516000
6.9000000 	 0.3500000 	 -2.0000000 	 3.8280000 	 0.2721000 	 2.6935000 	 2.8272000 	 0.0717000 	 1.4152000 	 0.0231000 	 0.0184000 	 0.4523000
6.9000000 	 0.3500000 	 -1.7500000 	 3.3407000 	 0.4521000 	 2.6210000 	 3.0265000 	 0.0561000 	 1.0296000 	 0.0163000 	 0.0139000 	 0.3254000
6.9000000 	 0.3500000 	 -1.5000000 	 2.9544000 	 0.5497000 	 2.0999000 	 3.1517000 	 0.0366000 	 0.6457000 	 0.0106000 	 0.0090000 	 0.2078000
6.9000000 	 0.3500000 	 -1.2500000 	 2.6527000 	 0.5233000 	 1.4731000 	 3.1627000 	 0.0212000 	 0.3752000 	 0.0066000 	 0.0052000 	 0.1214000
6.9000000 	 0.3500000 	 -1.0000000 	 2.2855000 	 0.4249000 	 0.9634000 	 3.0445000 	 0.0118000 	 0.2151000 	 0.0041000 	 0.0029000 	 0.0678000
6.9000000 	 0.3500000 	 -0.7500000 	 1.6812000 	 0.4204000 	 0.7321000 	 2.8306000 	 0.0248000 	 0.1469000 	 0.0024000 	 0.0042000 	 0.0598000
6.9000000 	 0.3500000 	 -0.5000000 	 1.1057000 	 0.3670000 	 0.5227000 	 2.6646000 	 0.0307000 	 0.1301000 	 0.0024000 	 0.0049000 	 0.0601000
6.9000000 	 0.4750000 	 -4.0000000 	 38.1043000 	 0.0000000 	 0.0000000 	 0.8989000 	 0.0000000 	 0.1037000 	 0.0160000 	 0.0000000 	 0.0255000
6.9000000 	 0.4750000 	 -3.7500000 	 38.3656000 	 0.0000000 	 0.0018000 	 1.3225000 	 0.0014000 	 0.2018000 	 0.0208000 	 0.0010000 	 0.0745000
6.9000000 	 0.4750000 	 -3.5000000 	 33.7546000 	 0.0000000 	 0.0154000 	 1.7176000 	 0.0068000 	 0.3832000 	 0.0263000 	 0.0033000 	 0.1967000
6.9000000 	 0.4750000 	 -3.2500000 	 24.2908000 	 0.0000000 	 0.0724000 	 1.9920000 	 0.0181000 	 0.6793000 	 0.0322000 	 0.0076000 	 0.3724000
6.9000000 	 0.4750000 	 -3.0000000 	 15.1058000 	 0.0014000 	 0.2745000 	 2.1412000 	 0.0339000 	 1.0959000 	 0.0368000 	 0.0126000 	 0.5155000
6.9000000 	 0.4750000 	 -2.7500000 	 9.8888000 	 0.0121000 	 0.8002000 	 2.2687000 	 0.0515000 	 1.5833000 	 0.0381000 	 0.0171000 	 0.5939000
6.9000000 	 0.4750000 	 -2.5000000 	 6.8828000 	 0.0489000 	 1.7108000 	 2.4178000 	 0.0664000 	 1.9831000 	 0.0352000 	 0.0199000 	 0.6028000
6.9000000 	 0.4750000 	 -2.2500000 	 5.3502000 	 0.1499000 	 2.7087000 	 2.6135000 	 0.0740000 	 2.1031000 	 0.0298000 	 0.0204000 	 0.5512000
6.9000000 	 0.4750000 	 -2.0000000 	 4.2032000 	 0.3462000 	 3.3077000 	 2.8502000 	 0.0704000 	 1.8612000 	 0.0232000 	 0.0182000 	 0.4522000
6.9000000 	 0.4750000 	 -1.7500000 	 3.4853000 	 0.5777000 	 3.2017000 	 3.0525000 	 0.0553000 	 1.3624000 	 0.0164000 	 0.0138000 	 0.3258000
6.9000000 	 0.4750000 	 -1.5000000 	 3.0177000 	 0.7061000 	 2.5729000 	 3.1775000 	 0.0362000 	 0.8608000 	 0.0107000 	 0.0089000 	 0.2081000
6.9000000 	 0.4750000 	 -1.2500000 	 2.6639000 	 0.6740000 	 1.8183000 	 3.1812000 	 0.0209000 	 0.5020000 	 0.0066000 	 0.0052000 	 0.1217000
6.9000000 	 0.4750000 	 -1.0000000 	 2.4252000 	 0.5484000 	 1.2057000 	 3.0557000 	 0.0117000 	 0.2889000 	 0.0041000 	 0.0029000 	 0.0681000
6.9000000 	 0.4750000 	 -0.7500000 	 1.3440000 	 0.5696000 	 0.9966000 	 2.7825000 	 0.0284000 	 0.2148000 	 0.0024000 	 0.0048000 	 0.0656000
6.9000000 	 0.4750000 	 -0.5000000 	 1.1008000 	 0.4918000 	 0.6909000 	 2.6647000 	 0.0303000 	 0.1733000 	 0.0024000 	 0.0048000 	 0.0595000
6.9000000 	 0.6000000 	 -4.0000000 	 37.9361000 	 0.0000000 	 0.0000000 	 0.8991000 	 0.0000000 	 0.1371000 	 0.0159000 	 0.0000000 	 0.0254000
6.9000000 	 0.6000000 	 -3.7500000 	 38.1312000 	 0.0000000 	 0.0036000 	 1.3249000 	 0.0014000 	 0.2679000 	 0.0207000 	 0.0010000 	 0.0747000
6.9000000 	 0.6000000 	 -3.5000000 	 33.9641000 	 0.0000000 	 0.0198000 	 1.7070000 	 0.0067000 	 0.5020000 	 0.0261000 	 0.0033000 	 0.1932000
6.9000000 	 0.6000000 	 -3.2500000 	 24.1846000 	 0.0000000 	 0.0946000 	 1.9975000 	 0.0180000 	 0.9001000 	 0.0321000 	 0.0076000 	 0.3721000
6.9000000 	 0.6000000 	 -3.0000000 	 14.7442000 	 0.0018000 	 0.3594000 	 2.1562000 	 0.0338000 	 1.4549000 	 0.0367000 	 0.0126000 	 0.5170000
6.9000000 	 0.6000000 	 -2.7500000 	 9.9239000 	 0.0155000 	 1.0305000 	 2.2789000 	 0.0507000 	 2.0837000 	 0.0379000 	 0.0169000 	 0.5925000
6.9000000 	 0.6000000 	 -2.5000000 	 6.9679000 	 0.0616000 	 2.1513000 	 2.4306000 	 0.0651000 	 2.5956000 	 0.0351000 	 0.0197000 	 0.6009000
6.9000000 	 0.6000000 	 -2.2500000 	 5.3807000 	 0.1888000 	 3.3174000 	 2.6393000 	 0.0724000 	 2.7501000 	 0.0298000 	 0.0202000 	 0.5510000
6.9000000 	 0.6000000 	 -2.0000000 	 4.3357000 	 0.4361000 	 3.9747000 	 2.8820000 	 0.0689000 	 2.4385000 	 0.0233000 	 0.0180000 	 0.4526000
6.9000000 	 0.6000000 	 -1.7500000 	 3.4403000 	 0.7307000 	 3.8272000 	 3.0919000 	 0.0543000 	 1.7984000 	 0.0165000 	 0.0137000 	 0.3268000
6.9000000 	 0.6000000 	 -1.5000000 	 2.9630000 	 0.8965000 	 3.0843000 	 3.2136000 	 0.0358000 	 1.1441000 	 0.0108000 	 0.0089000 	 0.2089000
6.9000000 	 0.6000000 	 -1.2500000 	 2.6782000 	 0.8576000 	 2.1978000 	 3.2056000 	 0.0208000 	 0.6701000 	 0.0067000 	 0.0052000 	 0.1220000
6.9000000 	 0.6000000 	 -1.0000000 	 2.4025000 	 0.7003000 	 1.4796000 	 3.0691000 	 0.0117000 	 0.3873000 	 0.0041000 	 0.0029000 	 0.0683000
6.9000000 	 0.6000000 	 -0.7500000 	 1.6236000 	 0.7103000 	 1.2361000 	 2.8232000 	 0.0227000 	 0.2646000 	 0.0024000 	 0.0039000 	 0.0573000
6.9000000 	 0.6000000 	 -0.5000000 	 1.1152000 	 0.6556000 	 0.9051000 	 2.6663000 	 0.0296000 	 0.2293000 	 0.0024000 	 0.0047000 	 0.0585000
7.0000000 	 -1.4000000 	 -4.0000000 	 38.6780000 	 0.0000000 	 0.0000000 	 0.9065000 	 0.0000000 	 0.0011000 	 0.0204000 	 0.0000000 	 0.0328000
7.0000000 	 -1.4000000 	 -3.7500000 	 38.8038000 	 0.0000000 	 0.0000000 	 1.3198000 	 0.0018000 	 0.0035000 	 0.0263000 	 0.0013000 	 0.0941000
7.0000000 	 -1.4000000 	 -3.5000000 	 34.1008000 	 0.0000000 	 0.0000000 	 1.7170000 	 0.0088000 	 0.0065000 	 0.0334000 	 0.0043000 	 0.2498000
7.0000000 	 -1.4000000 	 -3.2500000 	 24.4136000 	 0.0000000 	 0.0000000 	 1.9889000 	 0.0233000 	 0.0116000 	 0.0408000 	 0.0098000 	 0.4727000
7.0000000 	 -1.4000000 	 -3.0000000 	 15.1437000 	 0.0000000 	 0.0055000 	 2.1310000 	 0.0441000 	 0.0189000 	 0.0467000 	 0.0162000 	 0.6540000
7.0000000 	 -1.4000000 	 -2.7500000 	 9.8403000 	 0.0000000 	 0.0168000 	 2.2487000 	 0.0679000 	 0.0276000 	 0.0484000 	 0.0222000 	 0.7554000
7.0000000 	 -1.4000000 	 -2.5000000 	 6.8397000 	 0.0000000 	 0.0374000 	 2.3722000 	 0.0884000 	 0.0349000 	 0.0446000 	 0.0260000 	 0.7636000
7.0000000 	 -1.4000000 	 -2.2500000 	 4.8818000 	 0.0035000 	 0.0626000 	 2.5404000 	 0.0997000 	 0.0368000 	 0.0373000 	 0.0267000 	 0.6960000
7.0000000 	 -1.4000000 	 -2.0000000 	 3.9019000 	 0.0082000 	 0.0797000 	 2.7420000 	 0.0946000 	 0.0315000 	 0.0287000 	 0.0237000 	 0.5667000
7.0000000 	 -1.4000000 	 -1.7500000 	 3.2935000 	 0.0133000 	 0.0787000 	 2.9381000 	 0.0737000 	 0.0221000 	 0.0202000 	 0.0179000 	 0.4075000
7.0000000 	 -1.4000000 	 -1.5000000 	 2.7764000 	 0.0157000 	 0.0631000 	 3.0787000 	 0.0479000 	 0.0134000 	 0.0132000 	 0.0115000 	 0.2604000
7.0000000 	 -1.4000000 	 -1.2500000 	 2.5355000 	 0.0144000 	 0.0437000 	 3.1161000 	 0.0275000 	 0.0077000 	 0.0082000 	 0.0067000 	 0.1525000
7.0000000 	 -1.4000000 	 -1.0000000 	 2.4434000 	 0.0111000 	 0.0273000 	 3.0164000 	 0.0154000 	 0.0044000 	 0.0051000 	 0.0037000 	 0.0851000
7.0000000 	 -1.4000000 	 -0.7500000 	 1.2731000 	 0.0103000 	 0.0189000 	 2.7654000 	 0.0441000 	 0.0036000 	 0.0033000 	 0.0073000 	 0.0950000
7.0000000 	 -1.4000000 	 -0.5000000 	 1.0709000 	 0.0081000 	 0.0127000 	 2.6557000 	 0.0408000 	 0.0030000 	 0.0032000 	 0.0065000 	 0.0788000
7.0000000 	 -1.2750000 	 -4.0000000 	 38.6761000 	 0.0000000 	 0.0000000 	 0.9066000 	 0.0000000 	 0.0014000 	 0.0204000 	 0.0000000 	 0.0328000
7.0000000 	 -1.2750000 	 -3.7500000 	 38.8004000 	 0.0000000 	 0.0000000 	 1.3198000 	 0.0018000 	 0.0046000 	 0.0263000 	 0.0013000 	 0.0941000
7.0000000 	 -1.2750000 	 -3.5000000 	 33.9315000 	 0.0000000 	 0.0000000 	 1.7229000 	 0.0089000 	 0.0088000 	 0.0335000 	 0.0043000 	 0.2515000
7.0000000 	 -1.2750000 	 -3.2500000 	 24.4127000 	 0.0000000 	 0.0012000 	 1.9891000 	 0.0233000 	 0.0155000 	 0.0408000 	 0.0098000 	 0.4726000
7.0000000 	 -1.2750000 	 -3.0000000 	 15.1432000 	 0.0000000 	 0.0073000 	 2.1310000 	 0.0441000 	 0.0252000 	 0.0467000 	 0.0162000 	 0.6540000
7.0000000 	 -1.2750000 	 -2.7500000 	 10.1815000 	 0.0000000 	 0.0220000 	 2.2406000 	 0.0675000 	 0.0366000 	 0.0483000 	 0.0221000 	 0.7520000
7.0000000 	 -1.2750000 	 -2.5000000 	 6.8328000 	 0.0000000 	 0.0492000 	 2.3726000 	 0.0884000 	 0.0465000 	 0.0446000 	 0.0260000 	 0.7637000
7.0000000 	 -1.2750000 	 -2.2500000 	 4.9157000 	 0.0047000 	 0.0822000 	 2.5395000 	 0.0996000 	 0.0491000 	 0.0373000 	 0.0267000 	 0.6957000
7.0000000 	 -1.2750000 	 -2.0000000 	 3.9092000 	 0.0108000 	 0.1046000 	 2.7427000 	 0.0946000 	 0.0420000 	 0.0287000 	 0.0237000 	 0.5667000
7.0000000 	 -1.2750000 	 -1.7500000 	 3.3778000 	 0.0174000 	 0.1029000 	 2.9361000 	 0.0736000 	 0.0294000 	 0.0202000 	 0.0178000 	 0.4072000
7.0000000 	 -1.2750000 	 -1.5000000 	 2.9213000 	 0.0206000 	 0.0827000 	 3.0813000 	 0.0479000 	 0.0179000 	 0.0132000 	 0.0115000 	 0.2607000
7.0000000 	 -1.2750000 	 -1.2500000 	 2.5489000 	 0.0190000 	 0.0572000 	 3.1164000 	 0.0275000 	 0.0102000 	 0.0082000 	 0.0067000 	 0.1526000
7.0000000 	 -1.2750000 	 -1.0000000 	 2.2997000 	 0.0147000 	 0.0360000 	 3.0180000 	 0.0154000 	 0.0059000 	 0.0050000 	 0.0037000 	 0.0851000
7.0000000 	 -1.2750000 	 -0.7500000 	 1.3357000 	 0.0137000 	 0.0250000 	 2.7655000 	 0.0440000 	 0.0048000 	 0.0033000 	 0.0072000 	 0.0946000
7.0000000 	 -1.2750000 	 -0.5000000 	 0.9851000 	 0.0108000 	 0.0168000 	 2.6558000 	 0.0408000 	 0.0039000 	 0.0032000 	 0.0065000 	 0.0787000
7.0000000 	 -1.1500000 	 -4.0000000 	 38.6612000 	 0.0000000 	 0.0000000 	 0.9062000 	 0.0000000 	 0.0032000 	 0.0204000 	 0.0000000 	 0.0328000
7.0000000 	 -1.1500000 	 -3.7500000 	 38.7959000 	 0.0000000 	 0.0000000 	 1.3199000 	 0.0018000 	 0.0061000 	 0.0263000 	 0.0013000 	 0.0941000
7.0000000 	 -1.1500000 	 -3.5000000 	 33.9417000 	 0.0000000 	 0.0000000 	 1.7225000 	 0.0089000 	 0.0117000 	 0.0335000 	 0.0043000 	 0.2514000
